list,n_ts,ref
1,1,-2.021466684416756e-07
1,1,-2.005790374545415e-07
1,1,-1.9895567051953437e-07
1,1,-1.971797882346122e-07
1,1,-1.952264091984693e-07
1,1,-1.930012085188515e-07
1,1,-1.906369109037401e-07
1,1,-1.881755606361399e-07
1,1,-1.855628128158049e-07
1,1,-1.8279070566022605e-07
1,1,-1.798190747751097e-07
1,1,-1.7662831253062409e-07
1,1,-1.732607200494226e-07
1,1,-1.6977237863576746e-07
1,1,-1.6615142011490238e-07
1,1,-1.624589051225756e-07
1,1,-1.5869438435493298e-07
1,1,-1.5493337021372366e-07
1,1,-1.513020619105191e-07
1,1,-1.4769751199633857e-07
1,1,-1.4400576308024617e-07
1,1,-1.4024322375490544e-07
1,1,-1.3649671349745244e-07
1,1,-1.327649332273644e-07
1,1,-1.289436981588595e-07
1,1,-1.250522409952429e-07
1,1,-1.211702183658659e-07
1,1,-1.172196428200644e-07
1,1,-1.130571951616123e-07
1,1,-1.0863750920749005e-07
1,1,-1.0404582192300437e-07
1,1,-9.937136017028781e-08
1,1,-9.462523127996157e-08
1,1,-8.990875496462127e-08
1,1,-8.525580888513382e-08
1,1,-8.071857873901805e-08
1,1,-7.628282933222584e-08
1,1,-7.186455245201347e-08
1,1,-6.743910057914376e-08
1,1,-6.306632264601712e-08
1,1,-5.869684431807406e-08
1,1,-5.4259225123607576e-08
1,1,-4.9723880984386073e-08
1,1,-4.505228343587602e-08
1,1,-4.0289395398028195e-08
1,1,-3.5417516738009554e-08
1,1,-3.030033224474048e-08
1,1,-2.4860099676373845e-08
1,1,-1.924169589857496e-08
1,1,-1.3456310901633892e-08
1,1,-7.579897928764631e-09
1,1,-1.5644934652664606e-09
1,1,4.723352651256545e-09
1,1,1.1158623708594431e-08
1,1,1.77005483699553e-08
1,1,2.4314821276279157e-08
1,1,3.1102548741900395e-08
1,1,3.815593330492936e-08
1,1,4.51757100295881e-08
1,1,5.2123125680259273e-08
1,1,5.924135238511303e-08
1,1,6.654658880025601e-08
1,1,7.393107735017929e-08
1,1,8.121533097601286e-08
1,1,8.845459213256229e-08
1,1,9.591932095103341e-08
1,1,1.0358755834101988e-07
1,1,1.1136823544343149e-07
1,1,1.1922864297982324e-07
1,1,1.2710433255341044e-07
1,1,1.350813738678725e-07
1,1,1.4302930295290517e-07
1,1,1.509751552768294e-07
1,1,1.5912661127526955e-07
1,1,1.6747917932302078e-07
1,1,1.758610430772908e-07
1,1,1.842772603151538e-07
1,1,1.928568292761907e-07
1,1,2.0145652448406786e-07
1,1,2.1011925998264289e-07
1,1,2.1881255488967117e-07
1,1,2.276011479507857e-07
1,1,2.3664896326181218e-07
1,1,2.458409428903889e-07
1,1,2.552308931477637e-07
1,1,2.6473017373617524e-07
1,1,2.7415214374653444e-07
1,1,2.834965090504132e-07
1,1,2.927301050974398e-07
1,1,3.017684627483715e-07
1,1,3.106775609677972e-07
1,1,3.195634442724044e-07
1,1,3.2834555906952895e-07
1,1,3.369536928696473e-07
1,1,3.453898556290141e-07
1,1,3.5353723529158225e-07
1,1,3.613970070487753e-07
1,1,3.690202813634519e-07
1,1,3.7632854889692426e-07
1,1,3.83342471020985e-07
1,1,3.900181352485389e-07
1,1,3.9640779001749675e-07
1,1,4.025723153358354e-07
1,1,4.084409200438553e-07
1,1,4.139220824242649e-07
1,1,4.190901723854576e-07
1,1,4.240054900574738e-07
1,1,4.286928929756102e-07
1,1,4.33183728027319e-07
1,1,4.373353843900142e-07
1,1,4.413524533337224e-07
1,1,4.453817823530008e-07
1,1,4.4936027595672804e-07
1,1,4.531893691859927e-07
1,1,4.5673701801937364e-07
1,1,4.60193470913537e-07
1,1,4.6342944173290166e-07
1,1,4.662949758364472e-07
1,1,4.689704490407162e-07
1,1,4.71464570478561e-07
1,1,4.736934560086033e-07
1,1,4.756796909644303e-07
1,1,4.775445624689558e-07
1,1,4.792463145015635e-07
1,1,4.808148610374681e-07
1,1,4.82265278108056e-07
1,1,4.835374241612948e-07
1,1,4.846043845162816e-07
1,1,4.854714353367972e-07
1,1,4.861541952964828e-07
1,1,4.866992049286875e-07
1,1,4.870962830570495e-07
1,1,4.873345882602956e-07
1,1,4.873761321355032e-07
1,1,4.871395995408457e-07
1,1,4.86749325376612e-07
1,1,4.862933286616605e-07
1,1,4.859155910398599e-07
1,1,4.856618260288101e-07
1,1,4.85440919244548e-07
1,1,4.852055654861295e-07
1,1,4.849448950474167e-07
1,1,4.846730247819953e-07
1,1,4.843415353437665e-07
1,1,4.839162790377905e-07
1,1,4.833857890373509e-07
1,1,4.827298386990067e-07
1,1,4.819069686006147e-07
1,1,4.80929420181282e-07
1,1,4.797824574553547e-07
1,1,4.785048973628763e-07
1,1,4.772092947131625e-07
1,1,4.757198665413824e-07
1,1,4.739731529937222e-07
1,1,4.721212385093469e-07
1,1,4.702399731119059e-07
1,1,4.682562179909446e-07
1,1,4.6608456028397883e-07
1,1,4.6375056973194426e-07
1,1,4.612714762941501e-07
1,1,4.586261662525933e-07
1,1,4.557072961621442e-07
1,1,4.5255766231933154e-07
1,1,4.493161979247805e-07
1,1,4.46055119496417e-07
1,1,4.428199081978752e-07
1,1,4.3964136936753773e-07
1,1,4.365417435923285e-07
1,1,4.3358834626037686e-07
1,1,4.307841482933786e-07
1,1,4.279717801612591e-07
1,1,4.250464154235642e-07
1,1,4.220768728328061e-07
1,1,4.1910329493424417e-07
1,1,4.1614130053846877e-07
1,1,4.131477785008093e-07
1,1,4.100167146894106e-07
1,1,4.0668382040673413e-07
1,1,4.032799518571232e-07
1,1,3.9992159806330404e-07
1,1,3.965091878865234e-07
1,1,3.930781175281406e-07
1,1,3.897759596353306e-07
1,1,3.864720092215119e-07
1,1,3.8313560081458587e-07
1,1,3.7982508497551333e-07
1,1,3.7652620849194573e-07
1,1,3.732807325850131e-07
1,1,3.699393396124075e-07
1,1,3.664047356191945e-07
1,1,3.6281283539872685e-07
1,1,3.591579385341973e-07
1,1,3.552780804475384e-07
1,1,3.512321809299976e-07
1,1,3.470589965804e-07
1,1,3.427519542594032e-07
1,1,3.383741656816246e-07
1,1,3.3373746026754e-07
1,1,3.287452602619977e-07
1,1,3.2345120546373734e-07
1,1,3.180305077661973e-07
1,1,3.125292044704432e-07
1,1,3.067482789162715e-07
1,1,3.00819470299363e-07
1,1,2.9481027554714614e-07
1,1,2.887438366470394e-07
1,1,2.826723369851511e-07
1,1,2.765803420725692e-07
1,1,2.704612286934809e-07
1,1,2.6449031314222496e-07
1,1,2.586147834768018e-07
1,1,2.526397444497706e-07
1,1,2.466426226715303e-07
1,1,2.405548149066387e-07
1,1,2.34363670558372e-07
1,1,2.2791851592523135e-07
1,1,2.2124288951093722e-07
1,1,2.14446676212972e-07
1,1,2.074835974817755e-07
1,1,2.0045302050336306e-07
1,1,1.932276712426495e-07
1,1,1.8583719287303806e-07
1,1,1.784314756098985e-07
1,1,1.7100578480989288e-07
1,1,1.6351767826517049e-07
1,1,1.5596359647332886e-07
1,1,1.4844753956594777e-07
1,1,1.411633022332825e-07
1,1,1.3406801340478765e-07
1,1,1.270571938540639e-07
1,1,1.200371977838027e-07
1,1,1.1301937633575677e-07
1,1,1.0605804967989315e-07
1,1,9.908452900036841e-08
1,1,9.217436981075133e-08
1,1,8.530846585089706e-08
1,1,7.850739000578464e-08
1,1,7.199732317028262e-08
1,1,6.581619013512506e-08
1,1,5.984278564382624e-08
1,1,5.415857194111652e-08
1,1,4.879764881590198e-08
1,1,4.366662322143624e-08
1,1,3.8777980518882085e-08
1,1,3.4180023980835244e-08
1,1,2.993562826922504e-08
1,1,2.601717759358037e-08
1,1,2.225274531597032e-08
1,1,1.8577658815634805e-08
1,1,1.5139468966357752e-08
1,1,1.1872028020000772e-08
1,1,8.606164646093495e-09
1,1,5.4028925189596754e-09
1,1,2.340148057364421e-09
1,1,-5.461297169495644e-10
1,1,-3.2900236466958884e-09
1,1,-5.833024012953073e-09
1,1,-8.30952464180494e-09
1,1,-1.0894824673904308e-08
1,1,-1.3445464521981152e-08
1,1,-1.597126301808029e-08
1,1,-1.852853056155676e-08
1,1,-2.1027128657814368e-08
1,1,-2.340161837030134e-08
1,1,-2.566140001826944e-08
1,1,-2.7814343350634943e-08
1,1,-2.985641319966688e-08
1,1,-3.1725313042729945e-08
1,1,-3.3372837216985954e-08
1,1,-3.484993468937781e-08
1,1,-3.6194191853194163e-08
1,1,-3.753658195010482e-08
1,1,-3.879407371228677e-08
1,1,-3.983299107363736e-08
1,1,-4.0839334486252935e-08
1,1,-4.1778194087796217e-08
1,1,-4.2706854685424077e-08
1,1,-4.3677575063107134e-08
1,1,-4.4674375136835463e-08
1,1,-4.5702327530611583e-08
1,1,-4.6667717395582754e-08
1,1,-4.761677979093443e-08
1,1,-4.8552392193976775e-08
1,1,-4.95500629188994e-08
1,1,-5.053684099491433e-08
1,1,-5.140304044678497e-08
1,1,-5.2268924514832864e-08
1,1,-5.322333517130438e-08
1,1,-5.4212490126390425e-08
1,1,-5.521375258530648e-08
1,1,-5.6278082184447693e-08
1,1,-5.739199733109004e-08
1,1,-5.8554029677188715e-08
1,1,-5.969481292415928e-08
1,1,-6.079944480044657e-08
1,1,-6.191413085185299e-08
1,1,-6.302550918299083e-08
1,1,-6.41088384212859e-08
1,1,-6.503766223348183e-08
1,1,-6.57526503645055e-08
1,1,-6.63617629787644e-08
1,1,-6.698096210468148e-08
1,1,-6.751884736706539e-08
1,1,-6.79066107401558e-08
1,1,-6.826664006576486e-08
1,1,-6.874540179346597e-08
1,1,-6.933833162316528e-08
1,1,-6.992781183767026e-08
1,1,-7.053244890384408e-08
1,1,-7.119726328249728e-08
1,1,-7.182285723742851e-08
1,1,-7.244655741183036e-08
1,1,-7.310101169449781e-08
1,1,-7.383909777133508e-08
1,1,-7.474180577583263e-08
1,1,-7.574472855964372e-08
1,1,-7.674884793140568e-08
1,1,-7.790162477840626e-08
1,1,-7.926464576570894e-08
1,1,-8.068876398952525e-08
1,1,-8.219184890068612e-08
1,1,-8.375529497965577e-08
1,1,-8.541914807892514e-08
1,1,-8.709466657727727e-08
1,1,-8.854431746287239e-08
1,1,-8.979149023363489e-08
1,1,-9.097910701174926e-08
1,1,-9.214094994407597e-08
1,1,-9.323384321077292e-08
1,1,-9.429507195037249e-08
1,1,-9.535933123940221e-08
1,1,-9.647153583900614e-08
1,1,-9.766091354234939e-08
1,1,-9.876692898609645e-08
1,1,-9.976234951067717e-08
1,1,-1.0069903995419685e-07
1,1,-1.0142959993359305e-07
1,1,-1.0189700498022089e-07
1,1,-1.0222271640477288e-07
1,1,-1.0246757483017952e-07
1,1,-1.0250901253475957e-07
1,1,-1.0233111207984925e-07
1,1,-1.0203301351234965e-07
1,1,-1.0158987761301917e-07
1,1,-1.010749649115786e-07
1,1,-1.0045724004351263e-07
1,1,-9.979148728739435e-08
1,1,-9.906340277809869e-08
1,1,-9.814321973390065e-08
1,1,-9.706777623808185e-08
1,1,-9.587451380390745e-08
1,1,-9.454122866280633e-08
1,1,-9.304616963955621e-08
1,1,-9.13999273016152e-08
1,1,-8.973321439267748e-08
1,1,-8.804858625006524e-08
1,1,-8.63268710712889e-08
1,1,-8.472149193178962e-08
1,1,-8.321112984724553e-08
1,1,-8.185014199847982e-08
1,1,-8.063688916330085e-08
1,1,-7.94597130692903e-08
1,1,-7.82575757348316e-08
1,1,-7.702765752929623e-08
1,1,-7.56295691321678e-08
1,1,-7.392727111648066e-08
1,1,-7.199860527842193e-08
1,1,-6.990860605486785e-08
1,1,-6.770911151596364e-08
1,1,-6.536370208258602e-08
1,1,-6.28190914523366e-08
1,1,-6.027882600653004e-08
1,1,-5.775750624974694e-08
1,1,-5.5231222324607435e-08
1,1,-5.2885519031285774e-08
1,1,-5.0816550203127586e-08
1,1,-4.8940255929179075e-08
1,1,-4.721125209321277e-08
1,1,-4.5682258871819786e-08
1,1,-4.4428952094605386e-08
1,1,-4.3401432410662674e-08
1,1,-4.2456946433286314e-08
1,1,-4.160263165866192e-08
1,1,-4.092055716444948e-08
1,1,-4.040515783200565e-08
1,1,-4.0007591648494667e-08
1,1,-3.974731864013257e-08
1,1,-3.960531824383749e-08
1,1,-3.962953772272343e-08
1,1,-3.9743041543290384e-08
1,1,-3.989175004068343e-08
1,1,-4.016563994227311e-08
1,1,-4.0616106316626526e-08
1,1,-4.1140945128514105e-08
1,1,-4.1712955190427525e-08
1,1,-4.246374601025245e-08
1,1,-4.3277428227091083e-08
1,1,-4.4092931402572225e-08
1,1,-4.4953026883975436e-08
1,1,-4.581628929247354e-08
1,1,-4.6632496315878964e-08
1,1,-4.7394868294276795e-08
1,1,-4.813327829637983e-08
1,1,-4.883864114689197e-08
1,1,-4.9449830479723775e-08
1,1,-4.98923039219403e-08
1,1,-5.0173132030099744e-08
1,1,-5.041292413125755e-08
1,1,-5.070969193421473e-08
1,1,-5.095621686398942e-08
1,1,-5.1044989592577776e-08
1,1,-5.112931755683888e-08
1,1,-5.1362379269883655e-08
1,1,-5.169370084109047e-08
1,1,-5.216974703343201e-08
1,1,-5.2753757605327975e-08
1,1,-5.349767783456159e-08
1,1,-5.427415642672444e-08
1,1,-5.504393979958537e-08
1,1,-5.579879228068832e-08
1,1,-5.6392899455113044e-08
1,1,-5.682810471748974e-08
1,1,-5.7132809289832825e-08
1,1,-5.7299790965242784e-08
1,1,-5.72466098811246e-08
1,1,-5.699572630982701e-08
1,1,-5.658377843581482e-08
1,1,-5.604641612957168e-08
1,1,-5.538222017203615e-08
1,1,-5.4559054997532567e-08
1,1,-5.3640782987577465e-08
1,1,-5.262995133784283e-08
1,1,-5.151091876180982e-08
1,1,-5.0329384274904097e-08
1,1,-4.9061203935754083e-08
1,1,-4.7653389490388254e-08
1,1,-4.6073180927026014e-08
1,1,-4.433489084327013e-08
1,1,-4.2470923987757164e-08
1,1,-4.050425743539032e-08
1,1,-3.848184116444284e-08
1,1,-3.6346510922740935e-08
1,1,-3.4074518390677844e-08
1,1,-3.1794066736371654e-08
1,1,-2.9496184093778443e-08
1,1,-2.7089410403994383e-08
1,1,-2.4616226271639396e-08
1,1,-2.2121810345315633e-08
1,1,-1.951058251343093e-08
1,1,-1.6808103637197853e-08
1,1,-1.4072581844854273e-08
1,1,-1.1257964659690036e-08
1,1,-8.34094398942458e-09
1,1,-5.2768027102169774e-09
1,1,-2.1241453081494104e-09
1,1,1.2132362878031918e-09
1,1,4.786000465634267e-09
1,1,8.425873134594824e-09
1,1,1.2324327617862216e-08
1,1,1.6558847083508436e-08
1,1,2.0936127849210984e-08
1,1,2.537763817328564e-08
1,1,2.999656797406847e-08
1,1,3.482384539872716e-08
1,1,3.9741603069978436e-08
1,1,4.47959843110614e-08
1,1,5.0100172592781047e-08
1,1,5.5418904138526346e-08
1,1,6.06880083422513e-08
1,1,6.615136091942377e-08
1,1,7.175790095727596e-08
1,1,7.728749706449474e-08
1,1,8.269564908405595e-08
1,1,8.79844214070221e-08
1,1,9.320377527621805e-08
1,1,9.841203644634669e-08
1,1,1.0347525891499842e-07
1,1,1.0840507115757277e-07
1,1,1.1328164464591757e-07
1,1,1.180070686048282e-07
1,1,1.226548347210975e-07
1,1,1.2737647383516894e-07
1,1,1.3215892629593924e-07
1,1,1.3697861990101808e-07
1,1,1.4173265762820393e-07
1,1,1.4639933683313516e-07
1,1,1.5102199756107632e-07
1,1,1.5560669801444084e-07
1,1,1.602009919633573e-07
1,1,1.6475443238398764e-07
1,1,1.691712556528655e-07
1,1,1.7345801178043522e-07
1,1,1.7771792635514186e-07
1,1,1.820140261138949e-07
1,1,1.862840392091779e-07
1,1,1.905225156222663e-07
1,1,1.9481045395054007e-07
1,1,1.9919897745752797e-07
1,1,2.0356386113343835e-07
1,1,2.0789675497516005e-07
1,1,2.122540511550897e-07
1,1,2.1665539516822745e-07
1,1,2.2111827994939578e-07
1,1,2.255086911288465e-07
1,1,2.2985627247834417e-07
1,1,2.342457779408511e-07
1,1,2.386878982810721e-07
1,1,2.432281521678692e-07
1,1,2.4777841800382297e-07
1,1,2.523914434228757e-07
1,1,2.571870090635927e-07
1,1,2.6202952408392936e-07
1,1,2.6675759705753e-07
1,1,2.713415857679802e-07
1,1,2.758982731327192e-07
1,1,2.803519453421156e-07
1,1,2.847253904434613e-07
1,1,2.890737738156132e-07
1,1,2.9331497568007525e-07
1,1,2.975285006348253e-07
1,1,3.017907279872824e-07
1,1,3.061039083414196e-07
1,1,3.104710320784212e-07
1,1,3.150850195359951e-07
1,1,3.199404741791849e-07
1,1,3.249981529901479e-07
1,1,3.303052846868235e-07
1,1,3.3579921489748814e-07
1,1,3.41552634554637e-07
1,1,3.475177537444777e-07
1,1,3.535516282034975e-07
1,1,3.597135154648726e-07
1,1,3.660123370256865e-07
1,1,3.723640923562277e-07
1,1,3.786726074483437e-07
1,1,3.849828097944894e-07
1,1,3.912581087992889e-07
1,1,3.974110675545962e-07
1,1,4.03500717068236e-07
1,1,4.093325268776336e-07
1,1,4.149164236726937e-07
1,1,4.2037811511599137e-07
1,1,4.2570355547367733e-07
1,1,4.308509298419497e-07
1,1,4.358379362748942e-07
1,1,4.407704017321271e-07
1,1,4.4564520634235446e-07
1,1,4.505027322446827e-07
1,1,4.553614748283302e-07
1,1,4.6015989366379494e-07
1,1,4.649371497458866e-07
1,1,4.697451185951733e-07
1,1,4.7442190505853046e-07
1,1,4.78948086912623e-07
1,1,4.833640935716493e-07
1,1,4.876677456670491e-07
1,1,4.918285764777778e-07
1,1,4.955684811193944e-07
1,1,4.988332960485551e-07
1,1,5.018937006296775e-07
1,1,5.048663171691676e-07
1,1,5.07694549366211e-07
1,1,5.102959269899798e-07
1,1,5.127918208118275e-07
1,1,5.153713866747258e-07
1,1,5.17860074826312e-07
1,1,5.202338130623994e-07
1,1,5.224545202270999e-07
1,1,5.245516043926698e-07
1,1,5.264880637224933e-07
1,1,5.279949071586908e-07
1,1,5.291109207664958e-07
1,1,5.298057179494054e-07
1,1,5.300009338232686e-07
1,1,5.298364065234812e-07
1,1,5.293345374585328e-07
1,1,5.284754526356157e-07
1,1,5.273247539443039e-07
1,1,5.259157231312312e-07
1,1,5.24355775351712e-07
1,1,5.226166218088531e-07
1,1,5.206862660846399e-07
1,1,5.187607885871587e-07
1,1,5.167925400595322e-07
1,1,5.145447954256389e-07
1,1,5.120543360856119e-07
1,1,5.093267130085249e-07
1,1,5.063077673019717e-07
1,1,5.03071335751954e-07
1,1,4.996857020109531e-07
1,1,4.96087264145616e-07
1,1,4.922470163265044e-07
1,1,4.882114395663756e-07
1,1,4.839568960118955e-07
1,1,4.795489724924967e-07
1,1,4.749202731542124e-07
1,1,4.701184961584636e-07
1,1,4.650567636460108e-07
1,1,4.596370348125134e-07
1,1,4.53979826576408e-07
1,1,4.48092949363435e-07
1,1,4.420008402155686e-07
1,1,4.355409833601047e-07
1,1,4.287054975436928e-07
1,1,4.216826621443637e-07
1,1,4.144388798972217e-07
1,1,4.070108919180024e-07
1,1,3.9939826915383284e-07
1,1,3.915573609966569e-07
1,1,3.835100693875907e-07
1,1,3.751829883389667e-07
1,1,3.666255375030212e-07
1,1,3.578503916086936e-07
1,1,3.487244702782382e-07
1,1,3.394036239953821e-07
1,1,3.299999540340112e-07
1,1,3.205558417598908e-07
1,1,3.111340560262218e-07
1,1,3.0170283259535824e-07
1,1,2.9231967445908984e-07
1,1,2.830279757298029e-07
1,1,2.7385053610049084e-07
1,1,2.647068469886428e-07
1,1,2.555836088148671e-07
1,1,2.4647737977898813e-07
1,1,2.373429610487055e-07
1,1,2.281204932329897e-07
1,1,2.189116799746062e-07
1,1,2.096377318555432e-07
1,1,2.001088667000453e-07
1,1,1.904350014509588e-07
1,1,1.8069645620866173e-07
1,1,1.709613505029812e-07
1,1,1.612015539575453e-07
1,1,1.513002103420286e-07
1,1,1.4136909235349648e-07
1,1,1.314706965054657e-07
1,1,1.2153244350108738e-07
1,1,1.1136050605042929e-07
1,1,1.0093490515528933e-07
1,1,9.048216575534285e-08
1,1,7.982204409304248e-08
1,1,6.896681508924289e-08
1,1,5.8081596135807374e-08
1,1,4.7204028838144176e-08
1,1,3.631249202493369e-08
1,1,2.5332730134940636e-08
1,1,1.4171669697849818e-08
1,1,2.888920877794159e-09
1,1,-8.502505712720453e-09
1,1,-2.0118288329968333e-08
1,1,-3.177730632075968e-08
1,1,-4.346544435822738e-08
1,1,-5.530568199392841e-08
1,1,-6.72625083496557e-08
1,1,-7.930275701003196e-08
1,1,-9.150586548782433e-08
1,1,-1.0384752227844403e-07
1,1,-1.1623911082381137e-07
1,1,-1.2869726502987537e-07
1,1,-1.4127553283553206e-07
1,1,-1.538977622125268e-07
1,1,-1.6644936063825245e-07
1,1,-1.790514244859655e-07
1,1,-1.918250269855663e-07
1,1,-2.0472415367862085e-07
1,1,-2.176494926342051e-07
1,1,-2.306637958122002e-07
1,1,-2.438508481073488e-07
1,1,-2.571911893940829e-07
1,1,-2.70737529557563e-07
1,1,-2.844810163098322e-07
1,1,-2.984198020144379e-07
1,1,-3.125560879841141e-07
1,1,-3.269463753082898e-07
1,1,-3.415774525663181e-07
1,1,-3.563457353125033e-07
1,1,-3.712170122543773e-07
1,1,-3.860210645672341e-07
1,1,-4.007844341673255e-07
1,1,-4.154867637110742e-07
1,1,-4.299779702162609e-07
1,1,-4.444008501332332e-07
1,1,-4.5873685923542966e-07
1,1,-4.7286303705453205e-07
1,1,-4.86681147633957e-07
1,1,-5.001877374010475e-07
1,1,-5.13399926009847e-07
1,1,-5.263909358319769e-07
1,1,-5.391336552503903e-07
1,1,-5.515450950536902e-07
1,1,-5.637047817284902e-07
1,1,-5.757418974853119e-07
1,1,-5.877389796020901e-07
1,1,-5.996065162906278e-07
1,1,-6.1135563857456e-07
1,1,-6.230242498109189e-07
1,1,-6.346813275236689e-07
1,1,-6.462608569982262e-07
1,1,-6.576791979804263e-07
1,1,-6.690893840100463e-07
1,1,-6.80416099310483e-07
1,1,-6.91594081136293e-07
1,1,-7.025906994813149e-07
1,1,-7.133865455248104e-07
1,1,-7.238931222558019e-07
1,1,-7.339114882163128e-07
1,1,-7.434604091458793e-07
1,1,-7.524402642229319e-07
1,1,-7.609188742351008e-07
1,1,-7.690853735786568e-07
1,1,-7.768572458003628e-07
1,1,-7.841973449619671e-07
1,1,-7.910447124985337e-07
1,1,-7.975416023317888e-07
1,1,-8.038364524691722e-07
1,1,-8.09805694783933e-07
1,1,-8.154370994372227e-07
1,1,-8.208005440994551e-07
1,1,-8.259150518850869e-07
1,1,-8.306860770851676e-07
1,1,-8.351668864568448e-07
1,1,-8.393523121649232e-07
1,1,-8.42999580678082e-07
1,1,-8.460338305257069e-07
1,1,-8.486624727873939e-07
1,1,-8.508774617496604e-07
1,1,-8.525494479970567e-07
1,1,-8.538749841358146e-07
1,1,-8.549131003675664e-07
1,1,-8.554247482608107e-07
1,1,-8.556016589429957e-07
1,1,-8.555685957103639e-07
1,1,-8.55200823228966e-07
1,1,-8.544371237644346e-07
1,1,-8.533566898416226e-07
1,1,-8.521024824544946e-07
1,1,-8.506218783551503e-07
1,1,-8.488296825008462e-07
1,1,-8.467374849258942e-07
1,1,-8.443251867422357e-07
1,1,-8.414253100451193e-07
1,1,-8.379307655096338e-07
1,1,-8.33913646238506e-07
1,1,-8.294157755768795e-07
1,1,-8.244374229593877e-07
1,1,-8.189658817134782e-07
1,1,-8.129872138144826e-07
1,1,-8.066440471356392e-07
1,1,-7.999282137350517e-07
1,1,-7.928701618100456e-07
1,1,-7.85353953574622e-07
1,1,-7.774017590605434e-07
1,1,-7.692866049412288e-07
1,1,-7.609417546819372e-07
1,1,-7.523809734956698e-07
1,1,-7.437082953223967e-07
1,1,-7.349446331442431e-07
1,1,-7.260305627033869e-07
1,1,-7.167752438914306e-07
1,1,-7.071436967319701e-07
1,1,-6.972361360214232e-07
1,1,-6.870528868676536e-07
1,1,-6.765642993168831e-07
1,1,-6.65811310268078e-07
1,1,-6.549145764327629e-07
1,1,-6.437895093533237e-07
1,1,-6.32534912990621e-07
1,1,-6.212160101446535e-07
1,1,-6.096637043277672e-07
1,1,-5.979746975625664e-07
1,1,-5.862597100714601e-07
1,1,-5.74472295812231e-07
1,1,-5.624833296390774e-07
1,1,-5.5027153894736e-07
1,1,-5.378521269159344e-07
1,1,-5.251249606097104e-07
1,1,-5.120295859951019e-07
1,1,-4.984361710101769e-07
1,1,-4.843144597895998e-07
1,1,-4.698905500595943e-07
1,1,-4.5520596069070483e-07
1,1,-4.40340512592818e-07
1,1,-4.253729017917826e-07
1,1,-4.102550445138493e-07
1,1,-3.9498829249516637e-07
1,1,-3.795913100405606e-07
1,1,-3.638654711747023e-07
1,1,-3.477793866597652e-07
1,1,-3.315313512739929e-07
1,1,-3.150150437840587e-07
1,1,-2.982210458704992e-07
1,1,-2.811574928552285e-07
1,1,-2.638354496618193e-07
1,1,-2.462669570806116e-07
1,1,-2.284419652494009e-07
1,1,-2.103436745576045e-07
1,1,-1.9201399810097573e-07
1,1,-1.7356132785740777e-07
1,1,-1.5494525696427207e-07
1,1,-1.36195771439888e-07
1,1,-1.1731343253473873e-07
1,1,-9.814980294466069e-08
1,1,-7.87522431647853e-08
1,1,-5.915749628067972e-08
1,1,-3.931836252788161e-08
1,1,-1.9248720772718312e-08
1,1,1.0160371551168016e-09
1,1,2.1422236127555526e-08
