list,n_ts,ref,sim
1,6,1.0906831417162346e-05,-2.4392726769932233e-05
1,6,1.3135676465917506e-05,-2.29022057946328e-05
1,6,1.534880747497095e-05,-2.140833269129553e-05
1,6,1.754516411809558e-05,-1.991184122925499e-05
1,6,1.972347430554151e-05,-1.8413471320881285e-05
1,6,2.1882715356268127e-05,-1.691396875421699e-05
1,6,2.402153791424899e-05,-1.5414084902598707e-05
1,6,2.613869197881544e-05,-1.3914576410260594e-05
1,6,2.82331920074846e-05,-1.2416204852978311e-05
1,6,3.030414876271338e-05,-1.0919736372886582e-05
1,6,3.235041419738943e-05,-9.425941286693727e-06
1,6,3.43703404589012e-05,-7.935593666621967e-06
1,6,3.636285169749273e-05,-6.449470893524476e-06
1,6,3.832700559857343e-05,-4.968353181768742e-06
1,6,4.026182758849483e-05,-3.4930230756315814e-06
1,6,4.216645210904882e-05,-2.0242649171236824e-06
1,6,4.404019448275973e-05,-5.628642853505615e-07
1,6,4.588221972218115e-05,8.903925922783627e-07
1,6,4.7691590373927176e-05,2.3347194564614446e-06
1,6,4.946755284568165e-05,3.7693306592734803e-06
1,6,5.120877824130929e-05,5.193441833283722e-06
1,6,5.291435833097353e-05,6.606270585262793e-06
1,6,5.458393668617879e-05,8.007037212958985e-06
1,6,5.621670632081239e-05,9.394965443162405e-06
1,6,5.7811650539065934e-05,1.0769283189013734e-05
1,6,5.936781233314229e-05,1.2129223324257057e-05
1,6,6.088467598368686e-05,1.3474024471887192e-05
1,6,6.236159917125467e-05,1.4802931804405731e-05
1,6,6.379771793913972e-05,1.6115197852680607e-05
1,6,6.519260614179535e-05,1.7410083320206238e-05
1,6,6.654552000368536e-05,1.8686857899389132e-05
1,6,6.785570689832704e-05,1.9944801086341343e-05
1,6,6.912291512523146e-05,2.118320299055519e-05
1,6,7.03467794730596e-05,2.2401365135760194e-05
1,6,7.152648416725468e-05,2.3598601248230084e-05
1,6,7.26613885246076e-05,2.4774238028815693e-05
1,6,7.375111288131932e-05,2.5927615905030194e-05
1,6,7.47952714896521e-05,2.7058089759606293e-05
1,6,7.579333227574714e-05,2.8165029632080693e-05
1,6,7.674500510290956e-05,2.9247821390137652e-05
1,6,7.765004905203556e-05,3.0305867367658876e-05
1,6,7.850785197268846e-05,3.1338586966677876e-05
1,6,7.93181511053218e-05,3.2345417220720025e-05
1,6,8.008094632469839e-05,3.3325813317319895e-05
1,6,8.079623839288217e-05,3.42792490778405e-05
1,6,8.146371820879391e-05,3.520521739306913e-05
1,6,8.208313018291377e-05,3.610323061342606e-05
1,6,8.265461353716263e-05,3.697282089298986e-05
1,6,8.317807985892103e-05,3.781354048691027e-05
1,6,8.365341149797418e-05,3.862496200214148e-05
1,6,8.408061965546627e-05,3.940667860177971e-05
1,6,8.44596905202161e-05,4.015830416362443e-05
1,6,8.479043890902826e-05,4.087947339389821e-05
1,6,8.507267064037391e-05,4.1569841897352114e-05
1,6,8.530651425221415e-05,4.222908620524916e-05
1,6,8.549244657114167e-05,4.285690376295481e-05
1,6,8.56304017261113e-05,4.345301287906927e-05
1,6,8.5720223088506e-05,4.401715263821122e-05
1,6,8.576228146119524e-05,4.454908277970459e-05
1,6,8.575664849873222e-05,4.504858354453136e-05
1,6,8.570363277655905e-05,4.5515455492993584e-05
1,6,8.560375479562521e-05,4.594951929557832e-05
1,6,8.545740575944675e-05,4.6350615499542855e-05
1,6,8.526493009405444e-05,4.6718604273734304e-05
1,6,8.502666739459815e-05,4.705336513413229e-05
1,6,8.47431054058658e-05,4.735479665255597e-05
1,6,8.441468092684228e-05,4.762281615091147e-05
1,6,8.404186886280815e-05,4.7857359383274455e-05
1,6,8.362524366380556e-05,4.80583802080081e-05
1,6,8.316512479986433e-05,4.822585025201093e-05
1,6,8.266214856456771e-05,4.835975856907558e-05
1,6,8.211704188888322e-05,4.846011129421916e-05
1,6,8.153036089676164e-05,4.852693129572157e-05
1,6,8.090296774382256e-05,4.856025782648149e-05
1,6,8.023559050870128e-05,4.856014617617269e-05
1,6,7.952864677757077e-05,4.852666732555635e-05
1,6,7.878287532253789e-05,4.845990760418117e-05
1,6,7.799937772114026e-05,4.835996835258137e-05
1,6,7.717888800534948e-05,4.822696558996575e-05
1,6,7.632191502758109e-05,4.806102968827818e-05
1,6,7.542945820317148e-05,4.786230505340311e-05
1,6,7.450256388025121e-05,4.7630949814187685e-05
1,6,7.354214579657428e-05,4.736713551985707e-05
1,6,7.25490780353604e-05,4.707104684630977e-05
1,6,7.152391872068719e-05,4.674288131169671e-05
1,6,7.046739310946866e-05,4.638284900161097e-05
1,6,6.938038892386257e-05,4.599117230414349e-05
1,6,6.826350730066839e-05,4.5568085654995535e-05
1,6,6.711765051891823e-05,4.511383529277885e-05
1,6,6.59438239369861e-05,4.462867902458019e-05
1,6,6.474270250397852e-05,4.411288600181819e-05
1,6,6.351522033976139e-05,4.356673650637609e-05
1,6,6.226248607532056e-05,4.2990521746953936e-05
1,6,6.098543766244861e-05,4.238454366554837e-05
1,6,5.968497167378632e-05,4.1749114753936e-05
1,6,5.836219295101666e-05,4.10845578800081e-05
1,6,5.701813101977183e-05,4.0391206123778744e-05
1,6,5.565363009534663e-05,3.9669402622866005e-05
1,6,5.426957600449336e-05,3.891950042722584e-05
1,6,5.286689336132746e-05,3.814186236289991e-05
1,6,5.144627262588423e-05,3.7336860904522986e-05
1,6,5.000871467145065e-05,3.6504878056320586e-05
1,6,4.855529715574401e-05,3.564630524131442e-05
1,6,4.708708476077088e-05,3.476154319844117e-05
1,6,4.5604965310248415e-05,3.385100188727857e-05
1,6,4.410994111389887e-05,3.291510040006205e-05
1,6,4.2603242082237305e-05,3.19542668806649e-05
1,6,4.108593519466425e-05,3.0968938450204454e-05
1,6,3.955922144777711e-05,2.995956113892685e-05
1,6,3.802414256343943e-05,2.8926589824012186e-05
1,6,3.648171283055335e-05,2.78704881729313e-05
1,6,3.493290837299844e-05,2.6791728591973962e-05
1,6,3.337875562196257e-05,2.5690792179556236e-05
1,6,3.182006815019367e-05,2.4568168683902152e-05
1,6,3.0257676768576173e-05,2.3424356464680877e-05
1,6,2.869253029215039e-05,2.225986245816597e-05
1,6,2.7125646475625564e-05,2.1075202145467358e-05
1,6,2.555784473545067e-05,1.9870899523369573e-05
1,6,2.398996780323093e-05,1.8647487077291175e-05
1,6,2.2423236876421227e-05,1.740550575586079e-05
1,6,2.085873093818243e-05,1.6145504946583568e-05
1,6,1.929749011352033e-05,1.4868042452049446e-05
1,6,1.7740399504846766e-05,1.3573684466110216e-05
1,6,1.618826185694661e-05,1.2263005549426821e-05
1,6,1.4641983198103828e-05,1.0936588603761089e-05
1,6,1.3102306523118712e-05,9.595024844357591e-06
1,6,1.1569757671094786e-05,8.238913769731442e-06
1,6,1.0045378992129864e-05,6.868863128146588e-06
1,6,8.529944634421228e-06,5.485488880037088e-06
1,6,7.023849788693813e-06,4.089415155590487e-06
1,6,5.527983470792355e-06,2.6812742066786228e-06
1,6,4.042904768341543e-06,1.2617063522867853e-06
1,6,2.56916404731556e-06,-1.686400834424202e-07
1,6,1.1079503514594093e-06,-1.6091088414684852e-06
1,6,-3.398509406241709e-07,-3.0590358073674342e-06
1,6,-1.7736972581828398e-06,-4.517749101085743e-06
1,6,-3.1925937471296062e-06,-5.984569177949303e-06
1,6,-4.595955556203945e-06,-7.458808941971934e-06
1,6,-5.983274017116051e-06,-8.939773872534017e-06
1,6,-7.353792030795742e-06,-1.0426762165524377e-05
1,6,-8.706762287535341e-06,-1.1919064890056672e-05
1,6,-1.004183168101981e-05,-1.3415966161884534e-05
1,6,-1.1358869834669188e-05,-1.4916743334646566e-05
1,6,-1.2656966091298628e-05,-1.6420667210071957e-05
1,6,-1.393566534465709e-05,-1.7927002268269238e-05
1,6,-1.5194514960549672e-05,-1.94350069192031e-05
1,6,-1.6432912100707433e-05,-2.094393377643651e-05
1,6,-1.765054202150111e-05,-2.2453029954176218e-05
1,6,-1.8846871140099617e-05,-2.3961537388608595e-05
1,6,-2.002153525761905e-05,-2.5468693184447655e-05
1,6,-2.1174036846413976e-05,-2.697372998753825e-05
1,6,-2.230387706059256e-05,-2.8475876384263e-05
1,6,-2.341090081470343e-05,-2.9974357328391473e-05
1,6,-2.449489215949559e-05,-3.14683945958832e-05
1,6,-2.5555642145793176e-05,-3.2957207268012896e-05
1,6,-2.6593237539655156e-05,-3.444001224302554e-05
1,6,-2.7607702082900892e-05,-3.59160247763519e-05
1,6,-2.85987330797178e-05,-3.7384459049221466e-05
1,6,-2.956581506067199e-05,-3.8844528765300563e-05
1,6,-3.0508741434841365e-05,-4.029544777476039e-05
1,6,-3.142763067004044e-05,-4.1736430724943446e-05
1,6,-3.23218555705655e-05,-4.3166693736550275e-05
1,6,-3.3190791521929786e-05,-4.458545510401351e-05
1,6,-3.403461400082098e-05,-4.599193601846622e-05
1,6,-3.485294669817648e-05,-4.738536131144882e-05
1,6,-3.5645372383842175e-05,-4.876496021723827e-05
1,6,-3.641241084001394e-05,-5.0129967151427955e-05
1,6,-3.715417988258839e-05,-5.1479622503140296e-05
1,6,-3.787039958218448e-05,-5.2813173438022886e-05
1,6,-3.856116530219518e-05,-5.412987470896464e-05
1,6,-3.922660900512449e-05,-5.542898947127771e-05
1,6,-3.986659775308811e-05,-5.670979009892677e-05
1,6,-4.048076094565379e-05,-5.797155899825368e-05
1,6,-4.106888934961216e-05,-5.921358941554688e-05
1,6,-4.16313049443071e-05,-6.043518623474263e-05
1,6,-4.216793682613826e-05,-6.163566676152434e-05
1,6,-4.267861311295119e-05,-6.281436149010555e-05
1,6,-4.316343399152232e-05,-6.39706148490447e-05
1,6,-4.362254034558217e-05,-6.510378592254566e-05
1,6,-4.405637448434824e-05,-6.621324914384469e-05
1,6,-4.446507995771424e-05,-6.729839495747256e-05
1,6,-4.484882715024584e-05,-6.83586304474064e-05
1,6,-4.520770802027903e-05,-6.939337992838593e-05
1,6,-4.554178361224096e-05,-7.04020854979604e-05
1,6,-4.585118162675509e-05,-7.138420754714933e-05
1,6,-4.613562798157854e-05,-7.233922522793892e-05
1,6,-4.639517010821622e-05,-7.326663687618996e-05
1,6,-4.663025839882142e-05,-7.416596038889644e-05
1,6,-4.684097223216177e-05,-7.50367335551025e-05
1,6,-4.702750298238826e-05,-7.587851434015134e-05
1,6,-4.71902713233434e-05,-7.66908811232993e-05
1,6,-4.73295646660486e-05,-7.74734328890752e-05
1,6,-4.7445705197999805e-05,-7.822578937309551e-05
1,6,-4.753908325190488e-05,-7.894759116335509e-05
1,6,-4.760979420484609e-05,-7.9638499758298e-05
1,6,-4.765792734517483e-05,-8.029819758323083e-05
1,6,-4.768402125833543e-05,-8.092638796686833e-05
1,6,-4.768832354666077e-05,-8.152279507999896e-05
1,6,-4.767076620495104e-05,-8.208716383842307e-05
1,6,-4.763136944070038e-05,-8.261925977244984e-05
1,6,-4.757036515443606e-05,-8.311886886534183e-05
1,6,-4.748796380795911e-05,-8.358579736316736e-05
1,6,-4.738461265541404e-05,-8.401987155856394e-05
1,6,-4.726091003516812e-05,-8.442093755093166e-05
1,6,-4.711727369165384e-05,-8.47888609855657e-05
1,6,-4.69539573538174e-05,-8.512352677420552e-05
1,6,-4.677121502593639e-05,-8.54248387994253e-05
1,6,-4.656943593170438e-05,-8.569271960522013e-05
1,6,-4.634895113907454e-05,-8.592711007605766e-05
1,6,-4.6110303876772e-05,-8.612796910656627e-05
1,6,-4.585392495864656e-05,-8.629527326392348e-05
1,6,-4.557993855378938e-05,-8.642901644489174e-05
1,6,-4.5288641020720985e-05,-8.652920952932824e-05
1,6,-4.498052415274037e-05,-8.659588003186888e-05
1,6,-4.465607797849116e-05,-8.662907175336102e-05
1,6,-4.431572774935974e-05,-8.662884443349119e-05
1,6,-4.39601864654317e-05,-8.659527340592848e-05
1,6,-4.3589964245830506e-05,-8.65284492571809e-05
1,6,-4.3205625322315146e-05,-8.642847749024124e-05
1,6,-4.2807910947543376e-05,-8.62954781939831e-05
1,6,-4.239679622100194e-05,-8.612958571915752e-05
1,6,-4.197252330709639e-05,-8.59309483617335e-05
1,6,-4.153594405979448e-05,-8.569972805422754e-05
1,6,-4.108757264778211e-05,-8.543610006557219e-05
1,6,-4.062753227232746e-05,-8.514025270998666e-05
1,6,-4.015638937741363e-05,-8.48123870652311e-05
1,6,-3.967448361043728e-05,-8.445271670055032e-05
1,6,-3.918199843327554e-05,-8.406146741454376e-05
1,6,-3.8679602558158825e-05,-8.363887698313508e-05
1,6,-3.816761666647308e-05,-8.318519491775617e-05
1,6,-3.764657934136028e-05,-8.27006822338085e-05
1,6,-3.711682386349776e-05,-8.21856112294164e-05
1,6,-3.657842551169092e-05,-8.16402652744442e-05
1,6,-3.603174647021865e-05,-8.106493860971054e-05
1,6,-3.547701002744904e-05,-8.045993615629846e-05
1,6,-3.491465565958271e-05,-7.982557333482896e-05
1,6,-3.4345115054702965e-05,-7.916217589453823e-05
1,6,-3.37686874658053e-05,-7.847007975197419e-05
1,6,-3.318586971005817e-05,-7.774963083910595e-05
1,6,-3.259698107286337e-05,-7.70011849606203e-05
1,6,-3.2002029988861623e-05,-7.622510766016242e-05
1,6,-3.1401187101510994e-05,-7.542177409526144e-05
1,6,-3.0795083122514106e-05,-7.459156892066801e-05
1,6,-3.018413687708709e-05,-7.373488617981816e-05
1,6,-2.956824815045505e-05,-7.285212920412515e-05
1,6,-2.8947649655329934e-05,-7.194371051979068e-05
1,6,-2.832268421694344e-05,-7.101005176181544e-05
1,6,-2.7693768395054257e-05,-7.005158359487925e-05
1,6,-2.706121356982601e-05,-6.906874564075035e-05
1,6,-2.642529352940261e-05,-6.806198641187346e-05
1,6,-2.5786615525078532e-05,-6.703176325077541e-05
1,6,-2.5145716324059518e-05,-6.597854227491658e-05
1,6,-2.450298175536701e-05,-6.490279832660436e-05
1,6,-2.3858739380279964e-05,-6.380501492757322e-05
1,6,-2.321298713946324e-05,-6.268568423782235e-05
1,6,-2.2565560287156434e-05,-6.154530701828842e-05
1,6,-2.191686498708481e-05,-6.038439259691536e-05
1,6,-2.126742957263258e-05,-5.9203458837667346e-05
1,6,-2.061742667373657e-05,-5.80030321120132e-05
1,6,-1.996677242281885e-05,-5.678364727239205e-05
1,6,-1.9315672589743548e-05,-5.5545847627149375e-05
1,6,-1.8664426405581325e-05,-5.429018491641146e-05
1,6,-1.8013025988683118e-05,-5.3017219288342595e-05
1,6,-1.7361718111619877e-05,-5.1727519275205234e-05
1,6,-1.6710847031929396e-05,-5.0421661768616763e-05
1,6,-1.606069534461933e-05,-4.910023199336938e-05
1,6,-1.5411494876354517e-05,-4.776382347915041e-05
1,6,-1.4763514317963516e-05,-4.6413038029470196e-05
1,6,-1.4116989471870785e-05,-4.504848568707317e-05
1,6,-1.3471840838928903e-05,-4.3670784695075296e-05
1,6,-1.2827984641073348e-05,-4.2280561453037594e-05
1,6,-1.2185447822927317e-05,-4.087845046715123e-05
1,6,-1.1544567857282616e-05,-3.946509429367564e-05
1,6,-1.090530436815194e-05,-3.804114347473612e-05
1,6,-1.0267561620486672e-05,-3.660725646555327e-05
1,6,-9.631401546544704e-06,-3.516409955214347e-05
1,6,-8.996605801233457e-06,-3.3712346758496623e-05
1,6,-8.363169161490602e-06,-3.2252679742207504e-05
1,6,-7.73119087736685e-06,-3.078578767750833e-05
1,6,-7.100780424174218e-06,-2.9312367124625378e-05
1,6,-6.472167703390094e-06,-2.7833121884360785e-05
1,6,-5.845451039184917e-06,-2.6348762836784245e-05
1,6,-5.220464800753951e-06,-2.486000776290754e-05
1,6,-4.597277104588714e-06,-2.3367581148210296e-05
1,6,-3.975958642947535e-06,-2.1872213966887583e-05
1,6,-3.3563193315367647e-06,-2.0374643445700864e-05
1,6,-2.73840837848001e-06,-1.887561280633397e-05
1,6,-2.1222592777621145e-06,-1.7375870985186896e-05
1,6,-1.507648893005473e-06,-1.5876172329582243e-05
1,6,-8.945753803031123e-07,-1.4377276269414451e-05
1,6,-2.8286655065328737e-07,-1.2879946963340589e-05
1,6,3.275836040503305e-07,-1.1384952918694808e-05
1,6,9.36721756521487e-07,-9.89306658440723e-06
1,6,1.5444412785918116e-06,-8.405063916322859e-06
1,6,2.150939660280245e-06,-6.921723914447514e-06
1,6,2.756606306920209e-06,-5.443828131796026e-06
1,6,3.36137048213415e-06,-3.972160154683217e-06
1,6,3.965384229742389e-06,-2.5075050544800255e-06
1,6,4.568764812150034e-06,-1.0506488110552383e-06
1,6,5.1716361440609385e-06,3.976222916635654e-07
1,6,5.7744425558127845e-06,1.836522297349107e-06
1,6,6.37724068796037e-06,3.265266235253613e-06
1,6,6.979978146145707e-06,4.6830708033589295e-06
1,6,7.582708268529741e-06,6.08915507529168e-06
1,6,8.185741527206175e-06,7.482741229336421e-06
1,6,8.789333640480408e-06,8.86305529761749e-06
1,6,9.393374369221471e-06,1.0229327933260482e-05
1,6,9.997587862927051e-06,1.1580795193091166e-05
1,6,1.0602061740619735e-05,1.2916699333187266e-05
1,6,1.120696091726659e-05,1.423628961437128e-05
1,6,1.1812458479088292e-05,1.5538823114524747e-05
1,6,1.2418593602270962e-05,1.6823565544420534e-05
1,6,1.3025256048913491e-05,1.808979206361375e-05
1,6,1.3632374212840156e-05,1.9336788092807928e-05
1,6,1.4239605150690746e-05,2.056385011902432e-05
1,6,1.4847000971018008e-05,2.1770286489851502e-05
1,6,1.5454679108586865e-05,2.295541819304253e-05
1,6,1.6062724608800953e-05,2.411857961775862e-05
1,6,1.6671121630420362e-05,2.525911929383302e-05
1,6,1.727976124036579e-05,2.637640060554594e-05
1,6,1.7888840890290324e-05,2.7469802476560456e-05
1,6,1.849839518095562e-05,2.8538720022867843e-05
1,6,1.9108393466799477e-05,2.9582565170826882e-05
1,6,1.9719011396666663e-05,3.060076723765107e-05
1,6,2.0330321676151045e-05,3.159277347199673e-05
1,6,2.09421738660781e-05,3.25580495526289e-05
1,6,2.1554677428399e-05,3.349608004348507e-05
1,6,2.216779351163353e-05,3.440636880381418e-05
1,6,2.278094336749788e-05,3.5288439352433956e-05
1,6,2.339398934360508e-05,3.614183518551753e-05
1,6,2.400700746571642e-05,3.6966120047685305e-05
1,6,2.461986260968165e-05,3.776087815653443e-05
1,6,2.52325067187264e-05,3.852571438108103e-05
1,6,2.584487086210194e-05,3.926025437491504e-05
1,6,2.6456954075116815e-05,3.996414466517043e-05
1,6,2.706861031267469e-05,4.063705269869072e-05
1,6,2.767974553376129e-05,4.127866684701936e-05
1,6,2.8290244409926917e-05,4.188869637206389e-05
1,6,2.889997044963926e-05,4.246687135447079e-05
1,6,2.9508716023661528e-05,4.301294258690507e-05
1,6,3.011619939232356e-05,4.3526681434552485e-05
1,6,3.0722246911116785e-05,4.4007879665256504e-05
1,6,3.132648273958055e-05,4.445634925176516e-05
1,6,3.1928759709102705e-05,4.487192214859816e-05
1,6,3.252904764222979e-05,4.5254450046052844e-05
1,6,3.31270978903116e-05,4.560380410385149e-05
1,6,3.372290339519079e-05,4.5919874666894406e-05
1,6,3.431631389073341e-05,4.620257096552553e-05
1,6,3.490713598342916e-05,4.645182080264244e-05
1,6,3.5495131219933585e-05,4.666757022989389e-05
1,6,3.6079966142628016e-05,4.684978321510657e-05
1,6,3.666125610617611e-05,4.699844130297282e-05
1,6,3.7238775385070703e-05,4.711354327091283e-05
1,6,3.781239528903623e-05,4.719510478190253e-05
1,6,3.83816813486532e-05,4.724315803593246e-05
1,6,3.894630841236482e-05,4.7257751421635396e-05
1,6,3.9505852184626666e-05,4.723894916949399e-05
1,6,4.005993084565377e-05,4.7186831007913705e-05
1,6,4.060836060874452e-05,4.710149182332405e-05
1,6,4.115110261779118e-05,4.6983041325351514e-05
1,6,4.168840173760033e-05,4.683160371799339e-05
1,6,4.222025554197621e-05,4.6647317377611865e-05
1,6,4.2746221947588936e-05,4.6430334538463955e-05
1,6,4.326575021622549e-05,4.618082098638425e-05
1,6,4.3778587796548e-05,4.58989557611461e-05
1,6,4.4284796813042805e-05,4.5584930867940126e-05
1,6,4.478402250170888e-05,4.523895099833006e-05
1,6,4.527577753142403e-05,4.486123326097138e-05
1,6,4.57595220164196e-05,4.4452006922311385e-05
1,6,4.6234885551395686e-05,4.401151315742672e-05
1,6,4.6701567666666805e-05,4.354000481109826e-05
1,6,4.715894270207824e-05,4.3037746169172004e-05
1,6,4.760646879088115e-05,4.25050127402081e-05
1,6,4.804427046007655e-05,4.194209104737877e-05
1,6,4.847219311512091e-05,4.134927843053806e-05
1,6,4.888933226027213e-05,4.0726882858353084e-05
1,6,4.929517882331234e-05,4.007522275035644e-05
1,6,4.968957127411421e-05,3.939462680875257e-05
1,6,5.007210021815199e-05,3.868543385978738e-05
1,6,5.044233145704669e-05,3.794799270446912e-05
1,6,5.079983631835174e-05,3.7182661978409484e-05
1,6,5.114404081364866e-05,3.638981002053724e-05
1,6,5.147439012072559e-05,3.556981475042131e-05
1,6,5.179028483049087e-05,3.472306355392661e-05
1,6,5.209122895063187e-05,3.3849953176913166e-05
1,6,5.237686236472251e-05,3.295088962667741e-05
1,6,5.264699702717858e-05,3.202628808082368e-05
1,6,5.290128421532211e-05,3.107657280324324e-05
1,6,5.313938470296069e-05,3.010217706686782e-05
1,6,5.336124567554552e-05,2.910354308285478e-05
1,6,5.356623938101968e-05,2.808112193585016e-05
1,6,5.3753913798692976e-05,2.703537352496581e-05
1,6,5.3924190787301e-05,2.5966766510095208e-05
1,6,5.407659302924305e-05,2.4875778263181234e-05
1,6,5.421082458616027e-05,2.376289482403657e-05
1,6,5.432644548865297e-05,2.2628610860304117e-05
1,6,5.442302749997012e-05,2.147342963113062e-05
1,6,5.450034810627241e-05,2.0297862954111082e-05
1,6,5.45578333035043e-05,1.9102431175045264e-05
1,6,5.459515881691116e-05,1.7887663140029475e-05
1,6,5.461213577890452e-05,1.6654096169387632e-05
1,6,5.460849801595243e-05,1.5402276032925205e-05
1,6,5.458417774426938e-05,1.413275692596723e-05
1,6,5.453911813289491e-05,1.2846101445618326e-05
1,6,5.447305888836021e-05,1.1542880566657421e-05
1,6,5.438532389845685e-05,1.0223673616453484e-05
1,6,5.427558981586024e-05,8.889068248260573e-06
1,6,5.414380743452882e-05,7.539660412221167e-06
1,6,5.3989607516874536e-05,6.1760543233761915e-06
1,6,5.381274849444388e-05,4.798862425948288e-06
1,6,5.361274477977591e-05,3.408705353132143e-06
1,6,5.338901004049192e-05,2.0062118815920207e-06
1,6,5.314136388400219e-05,5.920188798324882e-07
1,6,5.28697286836636e-05,-8.332287504262559e-07
1,6,5.257402894996344e-05,-2.2688781407714606e-06
1,6,5.225439715379562e-05,-3.714268531456442e-06
1,6,5.191056464286476e-05,-5.168731356565085e-06
1,6,5.154209362269468e-05,-6.631590339984454e-06
1,6,5.11488056018416e-05,-8.102161603217666e-06
1,6,5.0730393360338304e-05,-9.57975378609668e-06
1,6,5.028676176456753e-05,-1.1063668181478703e-05
1,6,4.9817980911221295e-05,-1.2553198885030198e-05
1,6,4.932367362767736e-05,-1.4047632961217762e-05
1,6,4.880357184996889e-05,-1.55462506266348e-05
1,6,4.825778302354524e-05,-1.7048325451795833e-05
1,6,4.768631494355133e-05,-1.8553124582525682e-05
1,6,4.70887879071548e-05,-2.0059908982057252e-05
1,6,4.646524343609868e-05,-2.1567933694928636e-05
1,6,4.5816049998661024e-05,-2.307644813373617e-05
1,6,4.514123388681638e-05,-2.4584696389754283e-05
1,6,4.444069222083871e-05,-2.6091917568374086e-05
1,6,4.3714333600638015e-05,-2.7597346150240074e-05
1,6,4.296226358663345e-05,-2.9100212378876454e-05
1,6,4.218448029376304e-05,-3.059974267549185e-05
1,6,4.1380841092092926e-05,-3.209516008153126e-05
1,6,4.055131556493342e-05,-3.3585684729408384e-05
1,6,3.969596576426523e-05,-3.507053434169813e-05
1,6,3.881490763159895e-05,-3.654892475889925e-05
1,6,3.790844487981591e-05,-3.802007049569054e-05
1,6,3.69768100789795e-05,-3.948318532540158e-05
1,6,3.602017956849053e-05,-4.093748289220169e-05
1,6,3.5038828219829374e-05,-4.238217735028023e-05
1,6,3.403315294583565e-05,-4.381648402904891e-05
1,6,3.300328679655371e-05,-4.523962012314523e-05
1,6,3.19493533096967e-05,-4.6650805405757904e-05
1,6,3.087162613477006e-05,-4.804926296353345e-05
1,6,2.977029067984776e-05,-4.943421995106073e-05
1,6,2.8645233461514434e-05,-5.0804908362672546e-05
1,6,2.7496741468025927e-05,-5.2160565819052265e-05
1,6,2.6325205039230135e-05,-5.3500436365895294e-05
1,6,2.5130691403522283e-05,-5.482377128165291e-05
1,6,2.3913714337595013e-05,-5.612982989118426e-05
1,6,2.2674876181098724e-05,-5.741788038196646e-05
1,6,2.1415240707290252e-05,-5.868720061936474e-05
1,6,2.013526614769598e-05,-5.993707895735084e-05
1,6,1.8835250749624337e-05,-6.116681504097916e-05
1,6,1.7516122698971422e-05,-6.237572059689071e-05
1,6,1.6178531567444e-05,-6.356312020811708e-05
1,6,1.4823100517208338e-05,-6.472835206949971e-05
1,6,1.3450331294996448e-05,-6.587076872012726e-05
1,6,1.2060615572416775e-05,-6.69897377493222e-05
1,6,1.0654403975117337e-05,-6.808464247287886e-05
1,6,9.23240444033534e-06,-6.915488257646415e-05
1,6,7.795180336713135e-06,-7.019987472333807e-05
1,6,6.343214260904171e-06,-7.121905312382956e-05
1,6,4.877366714447945e-06,-7.221187006430961e-05
1,6,3.398747319190274e-06,-7.317779639373332e-05
1,6,1.908145646155425e-06,-7.411632196617068e-05
1,6,4.058675992003188e-07,-7.502695603810583e-05
1,6,-1.1072388109525804e-06,-7.59092276196514e-05
1,6,-2.630206252027933e-06,-7.676268577919253e-05
1,6,-4.16245310198438e-06,-7.758689990133773e-05
1,6,-5.703072209151195e-06,-7.838145989840738e-05
1,6,-7.2513755113260115e-06,-7.91459763760283e-05
1,6,-8.806861024192534e-06,-7.988008075372212e-05
1,6,-1.0368574719944156e-05,-8.058342534167083e-05
1,6,-1.1935493162917237e-05,-8.125568337511288e-05
1,6,-1.3506851215096604e-05,-8.189654900806418e-05
1,6,-1.508191929737102e-05,-8.25057372682691e-05
1,6,-1.665969333937588e-05,-8.308298397546594e-05
1,6,-1.8239172891549248e-05,-8.362804562519894e-05
1,6,-1.981948209533749e-05,-8.414069924052429e-05
1,6,-2.139965060470293e-05,-8.46207421940434e-05
1,6,-2.2978409775075067e-05,-8.506799200275077e-05
1,6,-2.4554971164970656e-05,-8.548228609821206e-05
1,6,-2.612857403874806e-05,-8.586348157458888e-05
1,6,-2.7698065549963025e-05,-8.621145491700392e-05
1,6,-2.926271744918428e-05,-8.652610171269671e-05
1,6,-3.082160594037571e-05,-8.680733634735714e-05
1,6,-3.237367279565079e-05,-8.705509168894494e-05
1,6,-3.391795664632891e-05,-8.726931876121101e-05
1,6,-3.5453326975166304e-05,-8.74499864090318e-05
1,6,-3.697875443589686e-05,-8.759708095755618e-05
1,6,-3.849329124549664e-05,-8.77106058670439e-05
1,6,-3.999604138912796e-05,-8.77905813851521e-05
1,6,-4.148636751130879e-05,-8.783704419829877e-05
1,6,-4.296353207033402e-05,-8.785004708360566e-05
1,6,-4.4426590770015526e-05,-8.782965856279585e-05
1,6,-4.587456598411885e-05,-8.777596255929679e-05
1,6,-4.73063194288532e-05,-8.768905805967747e-05
1,6,-4.8720988918563975e-05,-8.756905878043054e-05
1,6,-5.011802213349245e-05,-8.741609284099722e-05
1,6,-5.149626217541087e-05,-8.723030244382437e-05
1,6,-5.285470259372379e-05,-8.701184356214098e-05
1,6,-5.419252295023625e-05,-8.676088563604478e-05
1,6,-5.550844141749642e-05,-8.647761127739934e-05
1,6,-5.68015944421831e-05,-8.616221598395799e-05
1,6,-5.80711970584253e-05,-8.581490786305259e-05
