sim,ref_pos,ref_neg
-0.0011149349238887304,,
-0.0011117105512896113,,
-0.001107775505814135,,
-0.0011031322773574388,,
-0.0010977838114547569,,
-0.0010917335075331846,,
-0.0010849852168325516,,
-0.0010775432399942671,,
-0.0010694123243173966,,
-0.0010605976606816562,,
-0.0010511048801374982,,
-0.0010409400501639836,,
-0.0010301096705957187,,
-0.0010186206692207546,,
-0.0010064803970520194,,
-0.0009936966232755714,,
-0.000980277529879711,,
-0.0009662317059697817,,
-0.0009515681417743045,,
-0.0009362962223489222,,
-0.0009204257209854698,,
-0.0009039667923343283,,
-0.0008869299652490356,,
-0.0008693261353629161,,
-0.0008511665574082393,,
-0.0008324628372891014,,
-0.0008132269239198293,,
-0.0007934711008412428,,
-0.0007732079776275177,,
-0.0007524504810967246,,
-0.0007312118463382963,,
-0.0007095056075707583,,
-0.0006873455888429929,,
-0.0006647458945921228,,
-0.0006417209000707901,,
-0.0006182852416561787,,
-0.0005944538070525889,,
-0.0005702417253987456,,
-0.0005456643572903006,,
-0.0005207372847272186,,
-0.0004954763009949071,,
-0.0004698974004870994,,
-0.0004440167684776418,,
-0.00041785077084748057,,
-0.0003914159437723234,,
-0.0003647289833756689,,
-0.00033780673535117135,,
-0.0003106661845576531,,
-0.00028332444458949776,,
-0.00025579874732466174,,
-0.00022810643245213408,,
-0.00020026493698035682,,
-0.00017229178472788706,,
-0.00014420457579743796,,
-0.00011602097603437232,,
-8.775870647073368e-05,,
-5.943553275597894e-05,,
-3.106925457571622e-05,,
-2.6776950599421863e-06,,
2.572130981749217e-05,,
5.4109921846190216e-05,,
8.247031119099967e-05,,
0.00011078466700567709,,
0.00013903520804549378,,
0.0001672041932755202,,
0.00019527393247099466,,
0.00022322679680585928,,
0.00025104522942523096,,
0.0002787117559972758,,
0.00030620899523967077,,
0.00033351966941557235,,
0.00036062661479376767,,
0.0003875127920674588,,
0.0004141612967259342,,
0.00044055536937319964,,
0.0004666784059874872,,
0.0004925139681154273,,
0.0005180457929945564,,
0.0005432578035977404,,
0.0005681341185930248,,
0.0005926590622123653,,
0.000616817174022661,,
0.0006405932185924896,,
0.0006639721950479423,,
0.0006869393465109645,,
0.0007094801694136323,,
0.0007315804226818265,,
0.0007532261367818171,,
0.0007744036226233177,,
0.0007950994803126402,,
0.0008153006077496451,,
0.0008349942090622653,,
0.0008541678028724605,,
0.0008728092303875518,,
0.0008909066633109743,,
0.000908448611566587,,
0.0009254239308307731,,
0.0009418218298666701,,
0.0009576318776549665,,
0.0009728440103158121,,
0.0009874485378164868,,
0.0010014361504595828,,
0.0010147979251465538,,
0.001027525331411593,,
0.0010396102372208999,,
0.0010510449145324948,,
0.0010618220446118453,,
0.0010719347230986561,,
0.001081376464820275,,
0.001090141208347254,,
0.0010982233202866992,,
0.0011056175993091274,,
0.0011123192799046308,,
0.0011183240358642393,,
0.0011236279834824488,,
0.0011282276844769652,,
0.0011321201486217984,,
0.0011353028360899188,,
0.0011377736595017769,,
0.0011395309856760724,,
0.0011405736370792526,,
0.0011409008929703201,,
0.0011405124902376376,,
0.0011394086239245353,,
0.0011375899474406616,,
0.001135057572456166,,
0.0011318130684759696,,
0.001127858462091569,,
0.0011231962359080408,,
0.0011178293271441497,,
0.001111761125903748,,
0.0011049954731169656,,
0.001097536658150039,,
0.0010893894160830268,,
0.0010805589246550952,,
0.00107105080087754,,
0.0010608710973152521,,
0.001050026298037907,,
0.001038523314242797,,
0.0010263694795518924,,
0.0010135725449864454,,
0.0010001406736232033,,
0.000986082434937094,,
0.0009714067988360621,,
0.0009561231293945682,,
0.0009402411782931069,,
0.0009237710779719341,,
0.0009067233345080109,,
0.0008891088202249574,,
0.0008709387660465491,,
0.0008522247536049653,,
0.0008329787071156022,,
0.0008132128850307759,,
0.0007929398714850544,,
0.0007721725675452587,,
0.0007509241822783537,,
0.0007292082236505057,,
0.0007070384892705136,,
0.0006844290569906178,,
0.0006613942753773716,,
0.0006379487540648147,,
0.0006141073540016484,,
0.0005898851776034622,,
0.0005652975588203458,,
0.0005403600531294372,,
0.0005150884274611274,,
0.0004894986500667915,,
0.0004636068803350557,,
0.00043742945856276244,,
0.00041098289568597624,,
0.00038428386297560023,,
0.000357349181701456,,
0.0003301958127680328,,
0.00030284084632454524,,
0.00027530149135145105,,
0.00024759506522518905,,
0.00021973898326258556,,
0.00019175074824616183,,
0.0001636479399314407,,
0.00013544820453729604,,
0.00010716924422041112,,
7.882880653499841e-05,,
5.044467387908129e-05,,
2.2034652928835174e-05,,
-6.383435937274126e-06,,
-3.4791769222543815e-05,,
-6.317253090196842e-05,,
-9.15079230154276e-05,,
-0.00011978017626117156,,
-0.00014797156058631613,,
-0.0001760643957707287,,
-0.00020404106200036114,,
-0.00023188401042577268,,
-0.00025957577370128474,,
-0.0002870989764999277,,
-0.000314436345999075,,
-0.0003415707223314173,,
-0.00036848506899570666,,
-0.00039516248322150313,,
-0.0004215862062819784,,
-0.0004477396337486765,,
-0.00047360632568199993,,
-0.0004991700167510789,,
-0.0005244146262765887,,
-0.0005493242681900132,,
-0.0005738832609027949,,
-0.0005980761370787821,,
-0.0006218876533033616,,
-0.0006453027996426627,,
-0.0006683068090862279,,
-0.0006908851668665722,,
-0.0007130236196490807,,
-0.0007347081845857444,,
-0.0007559251582262911,,
-0.0007766611252803221,,
-0.0007969029672241475,,
-0.0008166378707460804,,
-0.0008358533360240406,,
-0.0008545371848294007,,
-0.000872677568451106,,
-0.0008902629754341867,,
-0.0009072822391268887,,
-0.0009237245450307426,,
-0.0009395794379479964,,
-0.0009548368289209392,,
-0.0009694870019577457,,
-0.000983520620539578,,
-0.0009969287339037802,,
-0.001009702783098106,,
-0.0010218346068010184,,
-0.001033316446903203,,
-0.00104414095384553,,
-0.0010543011917087954,,
-0.001063790643050672,,
-0.0010726032134853788,,
-0.0010807332360016787,,
-0.0010881754750148927,,
-0.0010949251301487072,,
-0.0011009778397426304,,
-0.0011063296840810382,,
-0.0011109771883398294,,
-0.0011149173252467917,,
-0.0011181475174518614,,
-0.0011206656396035434,,
-0.0011224700201278482,,
-0.001123559442706194,,
-0.0011239331474488224,,
-0.001123590831760383,,
-0.0011225326508944686,,
-0.0011207592181940074,,
-0.001118271605014579,,
-0.0011150713403278824,,
-0.0011111604100027845,,
-0.0011065412557615894,,
-0.0011012167738094242,,
-0.0010951903131349117,,
-0.0010884656734806211,,
-0.0010810471029821457,,
-0.0010729392954750506,,
-0.0010641473874693833,,
-0.0010546769547919266,,
-0.0010445340088969142,,
-0.0010337249928465146,,
-0.0010222567769630263,,
-0.0010101366541554078,,
-0.000997372334923491,,
-0.0009839719420439862,,
-0.000969944004943188,,
-0.000955297453762106,,
-0.0009400416131205837,,
-0.00092418619558781,,
-0.0009077412948674612,,
-0.0008907173787065263,,
-0.0008731252815376502,,
-0.0008549761968655619,,
-0.0008362816694088251,,
-0.000817053587008742,,
-0.0007973041723177435,,
-0.0007770459742800019,,
-0.0007562918594172872,,
-0.0007350550029332602,,
-0.000713348879649434,,
-0.000691187254785951,,
-0.0006685841746001119,,
-0.0006455539568952501,,
-0.0006221111814121017,,
-0.000598270680114254,,
-0.0005740475273786136,,
-0.0005494570301010982,,
-0.0005245147177269754,,
-0.000499236332214436,,
-0.00047363781793913873,,
-0.00044773531154660345,,
-0.00042154513175848526,,
-0.00039508376913795006,,
-0.00036836787581860403,,
-0.00034141425520072,,
-0.0003142398516178704,,
-0.0002868617399765145,,
-0.00025929711537061575,,
-0.0002315632826729811,,
-0.00020367764610471634,,
-0.00017565769878398515,,
-0.00014752101225513605,,
-0.00011928522599921676,,
-9.096803692692732e-05,,
-6.258718885515855e-05,,
-3.416046196841611e-05,,
-5.705662266636298e-06,,
2.275938899885646e-05,,
5.121686589922139e-05,,
7.964894840947053e-05,,
0.00010803783299468352,,
0.00013636574319808554,,
0.00016461494022767314,,
0.00019276773353773966,,
0.00022080649140132757,,
0.0002487136514693216,,
0.00027647173131159546,,
0.0003040633389353444,,
0.00033147118327547115,,
0.00035867808465165165,,
0.00038566698518648556,,
0.000412420959178939,,
0.0004389232234271111,,
0.0004651571474942023,,
0.0004911062639114315,,
0.0005167542783115387,,
0.0005420850794864197,,
0.0005670827493623703,,
0.0005917315728863639,,
0.0006160160478167528,,
0.0006399208944117662,,
0.000663431065009171,,
0.0006865317534904752,,
0.0007092084046230749,,
0.0007314467232737808,,
0.0007532326834872049,,
0.0007745525374225405,,
0.0007953928241423361,,
0.0008157403782469285,,
0.0008355823383482787,,
0.0008549061553770393,,
0.0008736996007167643,,
0.0008919507741592686,,
0.0009096481116752339,,
0.0009267803929942614,,
0.000943336748988663,,
0.000959306668855394,,
0.0009746800070906206,,
0.0009894469902515292,,
0.0010035982235000772,,
0.0010171246969234936,,
0.001030017791626434,,
0.0010422692855897974,,
0.001053871359291309,,
0.0010648166010830675,,
0.001075098012321354,,
0.0010847090122440854,,
0.0010936434425913918,,
0.0011018955719648783,,
0.0011094600999212228,,
0.0011163321607958396,,
0.0011225073272524235,,
0.0011279816135542709,,
0.0011327514785533495,,
0.0011368138283931756,,
0.001140166018921635,,
0.0011428058578099671,,
0.001144731606374225,,
0.0011459419810956138,,
0.001146436154836207,,
0.0011462137577466602,,
0.0011452748778626519,,
0.001143620061386924,,
0.0011412503126539443,,
0.0011381670937743876,,
0.0011343723239568234,,
0.0011298683785042273,,
0.0011246580874831778,,
0.0011187447340638894,,
0.0011121320525295552,,
0.001104824225953832,,
0.0010968258835457052,,
0.0010881420976614211,,
0.0010787783804836716,,
0.0010687406803687586,,
0.0010580353778630613,,
0.001046669281390769,,
0.0010346496226155306,,
0.001021984051479398,,
0.0010086806309232144,,
0.0009947478312933922,,
0.0009801945244408525,,
0.0009650299775187314,,
0.0009492638464863072,,
0.0009329061693274319,,
0.0009159673589925624,,
0.0008984581960742666,,
0.000880389821226809,,
0.000861773727341076,,
0.0008426217514866959,,
0.0008229460666336943,,
0.0008027591731664199,,
0.0007820738902027477,,
0.0007609033467317276,,
0.0007392609725828693,,
0.0007171604892401606,,
0.0006946159005136847,,
0.0006716414830813575,,
0.0006482517769128448,,
0.0006244615755871422,,
0.0006002859165146512,,
0.0005757400710738475,,
0.0005508395346718414,,
0.0005256000167373033,,
0.0005000374306533688,,
0.0004741678836372861,,
0.0004480076665727232,,
0.0004215732437998506,,
0.00039488124286755205,,
0.00036794844425141777,,
0.00034079177104054864,,
0.00031342827859565174,,
0.0002858751441804464,,
0.0002581496565680262,,
0.0002302692056235385,,
0.0002022512718643466,,
0.0001741134159987276,,
0.00014587326844412498,,
0.00011754851882601547,,
8.915690545855417e-05,,
6.0716204808323546e-05,,
3.2244220942723066e-05,,
3.7587749647878365e-06,,
-2.472230556349348e-05,,
-5.3181197206983367e-05,,
-8.160009124962218e-05,,
-0.00010996120429004369,,
-0.00013824678883721106,,
-0.0001664391439023722,,
-0.0001945206255833077,,
-0.0002224736576365315,,
-0.0002502807420328042,,
-0.00027792446949103885,,
-0.000305387529985415,,
-0.0003326527232202778,,
-0.0003597029690671783,,
-0.00038652131795821355,,
-0.0004130909612296545,,
-0.0004393952414096924,,
-0.0004654176624440093,,
-0.0004911418998527663,,
-0.0005165518108125162,,
-0.0005416314441564778,,
-0.0005663650502865578,,
-0.0005907370909904739,,
-0.0006147322491573133,,
-0.0006383354383848606,,
-0.0006615318124720378,,
-0.0006843067747898235,,
-0.0007066459875240545,,
-0.0007285353807835564,,
-0.000749961161567106,,
-0.0007709098225827909,,
-0.0007913681509134009,,
-0.0008113232365215665,,
-0.0008307624805884356,,
-0.0008496736036797736,,
-0.000868044653733462,,
-0.0008858640138624584,,
-0.0009031204099673912,,
-0.00091980291815305,,
-0.0009359009719431391,,
-0.0009514043692877643,,
-0.000966303279358222,,
-0.0009805882491237664,,
-0.0009942502097051267,,
-0.0010072804824996521,,
-0.0010196707850730613,,
-0.0010314132368128663,,
-0.0010425003643386441,,
-0.0010529251066644179,,
-0.001062680820108504,,
-0.0010717612829462713,,
-0.0010801606998013453,,
-0.0010878737057708754,,
-0.0010948953702805697,,
-0.0011012212006652803,,
-0.0011068471454710057,,
-0.0011117695974742566,,
-0.0011159853964148138,,
-0.0011194918314379886,,
-0.0011222866432425798,,
-0.0011243680259308154,,
-0.0011257346285566557,,
-0.0011263855563689417,,
-0.0011263203717459815,,
-0.0011255390948182926,,
-0.0011240422037763558,,
-0.001121830634860392,,
-0.0011189057820293468,,
-0.0011152694963064713,,
-0.0011109240847991106,,
-0.0011058723093905676,,
-0.0011001173851022017,,
-0.0010936629781242472,,
-0.0010865132035142052,,
-0.001078672622562071,,
-0.001070146239822117,,
-0.00106093949981145,,
-0.001051058283376119,,
-0.001040508903726143,,
-0.0010292981021414805,,
-0.0010174330433516496,,
-0.0010049213105924526,,
-0.000991770900344019,,
-0.0009779902167551936,,
-0.0009635880657601184,,
-0.0009485736488936992,,
-0.0009329565568134868,,
-0.0009167467625363419,,
-0.0008999546143990541,,
-0.0008825908287528684,,
-0.0008646664824025856,,
-0.0008461930048015659,,
-0.000827182170014535,,
-0.0008076460884605789,,
-0.00078759719844909,,
-0.0007670482575216898,,
-0.0007460123336132968,,
-0.0007245027960455227,,
-0.0007025333063654648,,
-0.0006801178090427265,,
-0.0006572705220371341,,
-0.0006340059272491416,,
-0.0006103387608643389,,
-0.0005862840036028106,,
-0.00056185687088335,,
-0.0005370728029117352,,
-0.0005119474547014401,,
-0.0004864966860342974,,
-0.000460736551367775,,
-0.00043468328969469206,,
-0.00040835331436039787,,
-0.0003817632028416823,,
-0.0003549296864909978,,
-0.00032786964024895433,,
-0.00030060007232750807,,
-0.00027313811386581833,,
-0.00024550100856037904,,
-0.00021770610227075972,,
-0.00018977083260210325,,
-0.00016171271846542601,,
-0.00013354934961673875,,
-0.00010529837617605634,,
-7.697749812747489e-05,,
-4.8604454801662494e-05,,
-2.0197014342326114e-05,,
8.227036841528339e-06,,
3.6649904635439605e-05,,
6.505379778902643e-05,,
9.342093849247852e-05,,
0.00012173357295693432,,
0.00014997398199534148,,
0.0001781244916000649,,
0.00020616748351318172,,
0.00023408540578509255,,
0.0002618607833167798,,
0.00028947622838076557,,
0.0003169144511155617,,
0.000344158269988167,,
0.00037119062221894843,,
0.00039799457416305275,,
0.00042455333164231884,,
0.0004508502502215164,,
0.0004768688454226067,,
0.0005025928028706163,,
0.0005280059883646276,,
0.0005530924578673251,,
0.0005778364674064868,,
0.0006022224828817768,,
0.0006262351897701857,,
0.0006498595027234564,,
0.0006730805750508528,,
0.0006958838080806506,,
0.000718254860393765,,
0.0007401796569229805,,
0.0007616443979113005,,
0.0007826355677229991,,
0.0008031399435010306,,
0.0008231446036645276,,
0.0008426369362402037,,
0.0008616046470215626,,
0.0008800357675499101,,
0.000897918662911258,,
0.000915242039343309,,
0.0009319949516468068,,
0.0009481668103956461,,
0.0009637473889402257,,
0.0009787268301986443,,
0.0009930956532304292,,
0.0010068447595875962,,
0.0010199654394379366,,
0.001032449377455529,,
0.001044288658473567,,
0.001055475772894693,,
0.0010660036218541234,,
0.0010758655221309323,,
0.0010850552108029644,,
0.001093566849640922,,
0.0011013950292372637,,
0.0011085347728656285,,
0.00111498154006659,,
0.001120731229955615,,
0.0011257801842491867,,
0.0011301251900051375,,
0.0011337634820733065,,
0.0011366927452527331,,
0.001138911116151682,,
0.0011404171847468894,,
0.001141209995638522,,
0.001141289048997456,,
0.0011406543012016032,,
0.0011393061651581529,,
0.0011372455103087532,,
0.0011344736623148343,,
0.0011309924024204751,,
0.0011268039664904456,,
0.0011219110437213123,,
0.0011163167750237912,,
0.0011100247510748595,,
0.0011030390100385103,,
0.001095364034954448,,
0.0010870047507944784,,
0.0010779665211868615,,
0.0010682551448094422,,
0.0010578768514529836,,
0.0010468382977567782,,
0.0010351465626193053,,
0.0010228091422874435,,
0.0010098339451285237,,
0.0009962292860903107,,
0.0009820038808548268,,
0.0009671668396927759,,
0.0009517276610261605,,
0.0009356962247075184,,
0.0009190827850250104,,
0.0009018979634433529,,
0.0008841527410913096,,
0.0008658584510070963,,
0.0008470267701536217,,
0.0008276697112159537,,
0.0008077996141937669,,
0.0007874291378017764,,
0.0007665712506912845,,
0.0007452392225059742,,
0.0007234466147849434,,
0.0007012072717257302,,
0.0006785353108196955,,
0.0006554451133716427,,
0.0006319513149149642,,
0.0006080687955329259,,
0.0005838126700959515,,
0.0005591982784239621,,
0.0005342411753819904,,
0.0005089571209164289,,
0.00048336207003841944,,
0.0004574721627600547,,
0.00043130371398826517,,
0.0004048732033805179,,
0.0003781972651657675,,
0.00035129267793349245,,
0.00032417635439312007,,
0.0002968653311056996,,
0.0002693767581893321,,
0.00024172788899959937,,
0.00021393606978605746,,
0.0001860187293257668,,
0.00015799336853481285,,
0.00012987755005882797,,
0.00010168888784364213,,
7.344503668736416e-05,,
4.516368177541594e-05,,
1.6862528200300788e-05,,
-1.144070953182351e-05,,
-3.97283180053855e-05,,
-6.798259540774724e-05,,
-9.618586204661671e-05,,
-0.00012432047086914904,,
-0.00015236881797902826,,
-0.00018031335314749782,,
-0.0002081365903139976,,
-0.0002358211180717683,,
-0.0002633496101335071,,
-0.00029070483577190034,,
-0.00031786967022962123,,
-0.00034482710509316716,,
-0.0003715602586247173,,
-0.0003980523860460221,,
-0.0004242868897681879,,
-0.0004502473295610937,,
-0.00047591743265607304,,
-0.0005012811037754064,,
-0.0005263224350821062,,
-0.0005510257160434264,,
-0.0005753754432014982,,
-0.000599356329844478,,
-0.0006229533155715923,,
-0.0006461515757454762,,
-0.0006689365308252286,,
-0.0006912938555736394,,
-0.0007132094881320942,,
-0.0007346696389567113,,
-0.0007556607996093344,,
-0.0007761697513970686,,
-0.0007961835738541294,,
-0.0008156896530598471,,
-0.0008346756897867661,,
-0.0008531297074728587,,
-0.0008710400600119713,,
-0.000888395439356715,,
-0.0009051848829281091,,
-0.0009213977808263859,,
-0.0009370238828374641,,
-0.0009520533052296966,,
-0.0009664765373355994,,
-0.0009802844479133662,,
-0.0009934682912830703,,
-0.0010060197132325528,,
-0.00101793075668809,,
-0.0010291938671450243,,
-0.0010398018978536362,,
-0.001049748114755621,,
-0.0010590262011666188,,
-0.001067630262200335,,
-0.0010755548289298627,,
-0.0010827948622819065,,
-0.0010893457566596783,,
-0.0010952033432903197,,
-0.0011003638932927762,,
-0.0011048241204621332,,
-0.0011085811837664983,,
-0.0011116326895525984,,
-0.0011139766934563477,,
-0.0011156117020147342,,
-0.0011165366739754735,,
-0.0011167510213009892,,
-0.0011162546098634023,,
-0.0011150477598273502,,
-0.0011131312457176123,,
-0.0011105062961686968,,
-0.0011071745933537427,,
-0.001103138272090324,,
-0.0010983999186210004,,
-0.0010929625690667521,,
-0.0010868297075517749,,
-0.0010800052639984774,,
-0.0010724936115919452,,
-0.0010642995639135956,,
-0.0010554283717442612,,
-0.0010458857195374948,,
-0.001035677721564499,,
-0.0010248109177327376,,
-0.0010132922690809871,,
-0.0010011291529543245,,
-0.0009883293578633267,,
-0.0009749010780325663,,
-0.0009608529076443105,,
-0.0009461938347841726,,
-0.0009309332350963029,,
-0.0009150808651565358,,
-0.0008986468555727034,,
-0.0008816417038220944,,
-0.0008640762668367391,,
-0.0008459617533478357,,
-0.0008273097160011941,,
-0.0008081320432560234,,
-0.0007884409510797478,,
-0.0007682489744517637,,
-0.000747568958689168,,
-0.0007264140506074686,,
-0.0007047976895291486,,
-0.000682733598152681,,
-0.0006602357732942078,,
-0.0006373184765135929,,
-0.0006139962246359595,,
-0.0005902837801791336,,
-0.0005661961416966632,,
-0.0005417485340452702,,
-0.0005169563985847536,,
-0.0004918353833175048,,
-0.0004664013329739447,,
-0.0004406702790493606,,
-0.00041465842979683185,,
-0.0003883821601801904,,
-0.0003618580017902915,,
-0.00033510263272726803,,
-0.00030813286745092535,,
-0.0002809656466010038,,
-0.00025361802678869355,,
-0.00022610717036053505,,
-0.00019845033513567252,,
-0.00017066486411734477,,
-0.000142768175179493,,
-0.00011477775072942913,,
-8.671112734763618e-05,,
-5.858588540595423e-05,,
-3.0419638665633276e-05,,
-2.2300238570007618e-06,,
2.596530975721488e-05,,
5.4148710832546034e-05,,
8.230253640474507e-05,,
0.00011040916236001541,,
0.00013845099391015053,,
0.00016641047606888334,,
0.0001942701041254223,,
0.00022201243411083775,,
0.00024962009325266594,,
0.0002770757904128174,,
0.0003043623265036185,,
0.00033146260487657643,,
0.0003583596416782426,,
0.00038503657616735504,,
0.0004114766809872705,,
0.00043766337238754704,,
0.00046358022038841054,,
0.0004892109588817334,,
0.0005145394956620647,,
0.000539549922381186,,
0.000564226524419615,,
0.0005885537906684476,,
0.0006125164232149113,,
0.0006360993469249978,,
0.000659287718916557,,
0.0006820669379162506,,
0.0007044226534938032,,
0.0007263407751670272,,
0.0007478074813711515,,
0.0007688092282860456,,
0.0007893327585149942,,
0.0008093651096087527,,
0.0008288936224286936,,
0.0008479059493429343,,
0.0008663900622494247,,
0.0008843342604200637,,
0.0009017271781600045,,
0.0009185577922764043,,
0.0009348154293509691,,
0.0009504897728107388,,
0.000965570869791657,,
0.0009800491377895653,,
0.000993915371093356,,
0.0010071607469951127,,
0.0010197768317721622,,
0.0010317555864360532,,
0.0010430893722435629,,
0.0010537709559649252,,
0.0010637935149045582,,
0.0010731506416696512,,
0.001081836348682052,,
0.0010898450724289774,,
0.0010971716774481437,,
0.0011038114600429947,,
0.0011097601517237766,,
0.0011150139223702856,,
0.0011195693831121925,,
0.0011234235889229236,,
0.0011265740409231609,,
0.0011290186883901108,,
0.00113075593046878,,
0.0011317846175816003,,
0.001132104052532856,,
0.001131713991304487,,
0.0011306146435399855,,
0.0011288066727132566,,
0.0011262911959794978,,
0.001123069783705352,,
0.0011191444586758233,,
0.0011145176949757091,,
0.0011091924165435964,,
0.001103171995396815,,
0.00109646024952611,,
0.0010890614404592265,,
0.0010809802704930618,,
0.0010722218795945584,,
0.0010627918419710803,,
0.0010526961623116245,,
0.0010419412717008795,,
0.0010305340232088542,,
0.001018481687159543,,
0.001005791946082873,,
0.0009924728893549977,,
0.000978533007532823,,
0.0009639811863895004,,
0.0009488267006584576,,
0.0009330792074943632,,
0.0009167487396602247,,
0.0008998456984505701,,
0.0008823808463613706,,
0.000864365299517986,,
0.000845810519872966,,
0.000826728307185987,,
0.0008071307907985438,,
0.0007870304212162398,,
0.0007664399615116234,,
0.0007453724785604839,,
0.0007238413341243725,,
0.0007018601757918292,,
0.0006794429277903993,,
0.0006566037816810135,,
0.0006333571869456954,,
0.0006097178414788746,,
0.0005857006819918135,,
0.0005613208743388566,,
0.0005365938037733639,,
0.0005115350651403394,,
0.00048616045301191777,,
0.00046048595177104924,,
0.0004345277256479426,,
0.00040830210871309076,,
0.00038182559483004907,,
0.0003551148275705434,,
0.0003281865900939838,,
0.00030105779499304316,,
0.0002737454741066316,,
0.0002462667683013602,,
0.00021863891722243432,,
0.00019087924901484767,,
0.000163005170015755,,
0.00013503415441897684,,
0.00010698373391272763,,
7.887148729185128e-05,,
5.071503004608297e-05,,
2.253200392613083e-05,,
-5.6599335103286755e-06,,
-3.384311937032535e-05,,
-6.199989591218889e-05,,
-9.011262104396905e-05,,
-0.00011816367883024837,,
-0.00014613549000357616,,
-0.00017401052247642489,,
-0.00020177130184925528,,
-0.00022940042190997768,,
-0.00025688055511981683,,
-0.0002841944630803273,,
-0.00031132500697606777,,
-0.0003382551579872256,,
-0.0003649680076662896,,
-0.00039144677827269655,,
-0.00041767483305922787,,
-0.0004436356865038047,,
-0.0004693130144802224,,
-0.0004946906643612787,,
-0.0005197526650476802,,
-0.0005444832369160635,,
-0.0005688668016794305,,
-0.0005928879921532817,,
-0.0006165316619207251,,
-0.0006397828948898508,,
-0.000662627014736676,,
-0.0006850495942270076,,
-0.0007070364644106003,,
-0.0007285737236810471,,
-0.0007496477466948967,,
-0.0007702451931435544,,
-0.0007903530163716011,,
-0.0008099584718352352,,
-0.0008290491253946334,,
-0.0008476128614341041,,
-0.0008656378908039994,,
-0.0008831127585784442,,
-0.0009000263516230328,,
-0.0009163679059667391,,
-0.000932127013972379,,
-0.0009472936313000654,,
-0.0009618580836581855,,
-0.0009758110733365292,,
-0.0009891436855162894,,
-0.0010018473943517502,,
-0.001013914068818567,,
-0.0010253359783236353,,
-0.0010361057980716295,,
-0.0010462166141833827,,
-0.0010556619285613572,,
-0.0010644356634975393,,
-0.0010725321660191728,,
-0.0010799462119678211,,
-0.0010866730098073288,,
-0.001092708204156323,,
-0.0010980478790409817,,
-0.001102688560863863,,
-0.001106627221084678,,
-0.0011098612786089668,,
-0.0011123886018807312,,
-0.0011142075106751641,,
-0.0011153167775877298,,
-0.001115715629215951,,
-0.0011154037470303979,,
-0.0011143812679315082,,
-0.0011126487844890355,,
-0.0011102073448611034,,
-0.0011070584523900544,,
-0.0011032040648725205,,
-0.0010986465935014116,,
-0.0010933889014778232,,
-0.001087434302291209,,
-0.0010807865576665519,,
-0.001073449875177694,,
-0.0010654289055264652,,
-0.0010567287394877742,,
-0.001047354904521399,,
-0.001037313361051838,,
-0.001026610498418248,,
-0.0010152531304972153,,
-0.001003248491001854,,
-0.000990604228461518,,
-0.0009773284008872298,,
-0.0009634294701287656,,
-0.0009489162959301761,,
-0.000933798129691375,,
-0.0009180846079442421,,
-0.0009017857455524964,,
-0.0008849119286453424,,
-0.0008674739072955952,,
-0.00084948278795361,,
-0.0008309500256488847,,
-0.0008118874159716437,,
-0.0007923070868470398,,
-0.0007722214901148308,,
-0.0007516433929274698,,
-0.0007305858689795142,,
-0.0007090622895810925,,
-0.0006870863145878764,,
-0.0006646718831995971,,
-0.0006418332046386276,,
-0.0006185847487195366,,
-0.000594941236319825,,
-0.0005709176297612903,,
-0.0005465291231106546,,
-0.0005217911324072529,,
-0.0004967192858247271,,
-0.00047132941377283087,,
-0.00044563753894463136,,
-0.0004196598663136249,,
-0.0003934127730845584,,
-0.00036691279860110246,,
-0.000340176634212945,,
-0.0003132211131043828,,
-0.0002860632000860866,,
-0.00025871998135139774,,
-0.00023120865419829346,,
-0.00020354651671801303,,
-0.00017575095745128174,,
-0.00014783944501308682,,
-0.00011982951768704466,,
-9.17387729905458e-05,,
-6.358485721206407e-05,,
-3.538545492225891e-05,,
-7.158278460779344e-06,,
2.1078942599015904e-05,,
4.930847200488225e-05,,
7.751257739717891e-05,,
0.0001056735408938031,,
0.00013377366968500416,,
0.00016179530663417522,,
0.0001897208408803924,,
0.00021753271843815618,,
0.000245213452789493,,
0.0002727456354632944,,
0.00030011194659651286,,
0.000327295165471596,,
0.0003542781810243267,,
0.0003810440023160422,,
0.00040757576896403847,,
0.0004338567615238161,,
0.0004598704118166988,,
0.0004856003131962503,,
0.0005110302307468305,,
0.0005361441114075656,,
0.0005609260940149567,,
0.0005853605192573216,,
0.000609431939534246,,
0.0006331251287142201,,
0.0006564250917836468,,
0.0006793170743804294,,
0.0007017865722053825,,
0.0007238193403047555,,
0.0007454014022172049,,
0.0007665190589786175,,
0.0007871588979782554,,
0.000807307801659762,,
0.0008269529560606524,,
0.0008460818591839934,,
0.0008646823291960664,,
0.0008827425124438978,,
0.0009002508912866339,,
0.0009171962917348332,,
0.0009335678908918462,,
0.0009493552241915486,,
0.0009645481924267935,,
0.0009791370685630451,,
0.0009931125043317517,,
0.0010064655365981156,,
0.0010191875934980105,,
0.0010312705003388887,,
0.0010427064852596157,,
0.0010534881846442565,,
0.0010636086482849285,,
0.0010730613442889196,,
0.0010818401637253537,,
0.001089939425006772,,
0.0010973538780010724,,
0.0011040787078693362,,
0.0011101095386251464,,
0.0011154424364110819,,
0.0011200739124881535,,
0.0011240009259340308,,
0.0011272208860459959,,
0.0011297316544446486,,
0.0011315315468744915,,
0.0011326193346976262,,
0.001132994246076913,,
